,id,status_id,created_at,text,address,loc,situ,save,sos,sos.pred,sos.correct
4114,4114,9.01841E+17,8/27/2017 16:17,@dsackllah just street flooding which limits us trying to move. but hoping to get out this afternoon. i don't think we're in immediate danger tho. you?,0,NA,1,0,0,0,0
4115,4115,9.01915E+17,8/27/2017 21:09,Video of Hurricane Harvey from International Space Station shows showing its scale #Forex,0,NA,0,0,0,0,0
4116,4116,9.02346E+17,8/29/2017 1:44,"@photognome @realRogueLeader @1Jedi_Rey @JoelOsteen I just saw verified pics of his church &amp; the street, no flooding",0,NA,1,0,0,0,0
4117,4117,9.02377E+17,8/29/2017 3:46,"@blobert @GregAbbott_TX @realDonaldTrump How about imprisoned for treason that would raise the spirits of flooding,burning and gridlock on my pothole filled back street americans",0,NA,0,0,0,0,0
4118,4118,9.0229E+17,8/28/2017 22:02,Seen the Hurricane Harvey dreadlocks front design? It sweeps across the forehead with tiny little wash pegs to keep the front in its place.,0,NA,0,0,0,0,0
4119,4119,9.02037E+17,8/28/2017 5:16,RT JoeyBadeyez: 3 women stranded:  8130 Snowden St Houston TX 77028 - #HurricaneHarvey #harvey #houston #texas -Rambobiggs,1,NA,1,1,1,1,1
4120,4120,9.02191E+17,8/28/2017 15:27,got turned around at 69 on beltway..same thing on 610..no passable roads #westbound..gonna go further north and try again #hurricaneharvey,1,NA,1,0,0,0,0
4121,4121,9.01823E+17,8/27/2017 15:07,"""The safest place is for you to be in your home"" - Houston mayor @SylvesterTurner #Harvey https://t.co/AV7YdZu20s",0,NA,0,0,0,0,0
4122,4122,9.01904E+17,8/27/2017 20:26,"Accident, right lane blocked in #FortWorth on 35W NB at Long Ave, stop and go traffic back to Northside Dr, delay of 4 mins #DFWTraffic",1,NA,1,0,0,0,0
4123,4123,9.01926E+17,8/27/2017 21:56,Anyone know the best place to send donations to our friends in Texas? #HurricaneHarvey,0,NA,0,0,0,0,0
4124,4124,9.0238E+17,8/29/2017 3:57,There's a place in HELL for them! SMH! #hurricaneharvey https://t.co/PsaxWUuPZk,0,NA,0,0,0,0,0
4125,4125,9.02167E+17,8/28/2017 13:53,The Lower Colorado at I-71 near La Grange/Giddings has jumped its banks. Be advised cars doubling back. #harvey https://t.co/K4Rdk1BCwZ,1,NA,1,0,0,0,0
4126,4126,9.02351E+17,8/29/2017 2:01,"A Shark in the Street, and Other Hurricane #Harvey Rumors You Shouldn’t Believe https://t.co/g7aHuTBNoX",0,NA,0,0,0,0,0
4127,4127,9.02116E+17,8/28/2017 10:31,Lost Dog Seen Carrying His Food Down the Street in Hurricane Harvey Zone https://t.co/Xju9Jq4qip via @ladyfreethinker,0,NA,0,0,0,0,0
4128,4128,9.01822E+17,8/27/2017 15:00,Flooding causes Houston TV station to evacuate - @AP latest on #houstonflood https://t.co/pekxN6XEtQ,0,NA,1,0,0,0,0
4129,4129,9.02184E+17,8/28/2017 14:59,Hurricane Harvey expected to lead to sharp increases in gas prices as Gulf refineries close. Spike could last weeks. https://t.co/y6eFsaU6PH https://t.co/MpAkCpvYV0,0,NA,0,0,0,0,0
4130,4130,9.02033E+17,8/28/2017 4:59,Yikes. Prayers for those by the dam. #harvey  https://t.co/IYYRV3bEMo,0,NA,0,0,0,0,0
4131,4131,9.0182E+17,8/27/2017 14:54,people who leave their dogs behind during a hurricane don't deserve to have dogs in the first place.,0,NA,0,0,0,0,0
4132,4132,9.02138E+17,8/28/2017 11:56,"""The creek doesn't come in this neigborhood,"" my neighbor who's lived here 30 years told me 2 days ago. Now it does. And I'm worried #Harvey https://t.co/ZiR2qChhT2",0,NA,0,0,0,0,0
4133,4133,9.01905E+17,8/27/2017 20:30,Oakland firefighters respond to Hurricane Harvey - Emergency responders from multiple agencies around the Bay A... https://t.co/FaG5FXbr2t,0,NA,0,0,0,0,0
4134,4134,9.0236E+17,8/29/2017 2:38,#houstonflood #rescue Isis Bragg &amp; her 1 yr old are stuck in Forest Creek Apartments w/ water… https://t.co/YWlw8SoMK0,1,1,1,1,1,0,1
4135,4135,9.02356E+17,8/29/2017 2:24,@BrennanMejia @PowerRangers @KSGN I live in Texas but i live in fort worth. Even though i don't live in Houstoni feel line me and my family were hit by hurricane Harvey,0,NA,0,0,0,0,0
4136,4136,9.01807E+17,8/27/2017 14:01,"#firstalertw flooding INTO CBS, Houston t.v. station @WOKVNews https://t.co/aMIKiZfzFr",1,NA,1,0,0,0,0
4137,4137,9.0219E+17,8/28/2017 15:22,"So Sylvester Turner tells people to stay in their flooding houses, its your safest place.
Now these people are on... https://t.co/O4zi9RnPGS",0,NA,0,0,0,0,0
4138,4138,9.01867E+17,8/27/2017 18:02,"Update from my place: looking NE down my street, there's some water, but not much. #Harvey #houwx https://t.co/lRXKnFoN6X",0,NA,1,0,0,0,0
4139,4139,9.02217E+17,8/28/2017 17:09,Realized the water in our street isn't just rainwater anymore. It's the Creek. Pray. #HurricaneHarvey #harvey2017,0,NA,1,0,0,0,0
4140,4140,9.0189E+17,8/27/2017 19:31,Another photo from my friend @AndrewEull. I-45 is somewhere under there. @FOX4 #houston #harvey https://t.co/VVe7CA85mp,1,NA,1,0,0,0,0
4141,4141,9.02291E+17,8/28/2017 22:05,#BREAKING: Shelter in place in La Porte -- area around Hwy 225 and 146.  La Porte PD working spill incident @KPRC2 #houstonflood,1,NA,1,0,0,0,0
4142,4142,9.01927E+17,8/27/2017 21:58,"Huh? A major hurricane hit St Louis? 

Pro-tip: No. https://t.co/BZipFr7eFr",0,NA,0,0,0,0,0
4143,4143,9.02199E+17,8/28/2017 16:00,50 immigrant women and children were stranded in a bus station during hurricane Harvey: https://t.co/3Ebf0fnTyr https://t.co/hldrI40Evn,0,NA,1,0,0,0,0
4144,4144,9.02047E+17,8/28/2017 5:55,"RT TexasTribune: The left is Memorial Parkway on Saturday.

The right is Memorial Parkway Sunday morning. 

#Harvey #HoustonFlood… …",1,NA,0,0,0,0,0
4145,4145,9.01904E+17,8/27/2017 20:27,The Wall Street Journal: Hurricane Harvey likely to snarl U.S. air traffic this week https://t.co/3FQC8nY5Kb #finance https://t.co/xtsb3G4M38,0,NA,0,0,0,0,0
4146,4146,9.02212E+17,8/28/2017 16:51,"URGENT:   DOG BOARDING FACILITY IS FLOODING!! (Tall Tails Animal Rescue)   

ADDRESS:  413 Speights Loop Road... https://t.co/oVGcE5iZNj",1,NA,1,1,1,1,1
4147,4147,9.02107E+17,8/28/2017 9:53,Hurricane Harvey: Massive sinkhole opens up on Texas motorway after flooding https://t.co/hW6gWPzV3U #NewslyTweet,0,NA,1,0,0,0,0
4148,4148,9.02222E+17,8/28/2017 17:32,"@SMII_Much Ugh. I forgot about this. I need hurricane Katrina, pre-sunken place Kanye.",0,NA,0,0,0,0,0
4149,4149,9.02213E+17,8/28/2017 16:54,Aerial view of an area about 20 minutes from our house. #houston #houstonfloods #katy #harvey https://t.co/dzbwHq9sG0,0,NA,0,0,0,0,0
4150,4150,9.02054E+17,8/28/2017 6:23,"Never forget that hurricane in middle school, every freeway was on stuck. Me &amp; the fam boarded the crib and held it down",0,NA,0,0,0,0,0
4151,4151,9.02131E+17,8/28/2017 11:29,[bridge: johnny 5] #otherAmerica 'n(s) #flobotic #flobots #Harvey,0,NA,0,0,0,0,0
4152,4152,9.02036E+17,8/28/2017 5:10,Drone Video - Hurricane Harvey Flooding in College Place in #Houston  https://t.co/zIxxiEzQHS,0,NA,0,0,0,0,0
4153,4153,9.01829E+17,8/27/2017 15:29,@YourGrowFriend @KeithOlbermann @POTUS @donlemon @CNN Fucking category 4 hurricane made land fall guess what @brianstelter was covering? Trump. And he was Bitching that trump was trying to,0,NA,0,0,0,0,0
4154,4154,9.01867E+17,8/27/2017 17:59,"#hurricaneharvey day 2: safe &amp; continue dodging 🌪. Heavy, long rains overnight flooded street to the curb. Keep 🙏 for everyone in Houston. 💔 https://t.co/KHGNpUxesX",0,NA,1,0,0,0,0
4155,4155,9.01922E+17,8/27/2017 21:39,US TV station flooded by Hurricane Harvey as new tornado warning issued for Texas https://t.co/CJLoux8aqc https://t.co/KGzUD6V5EL,0,NA,1,0,0,0,0
4156,4156,9.01847E+17,8/27/2017 16:41,I'm doing OK for now have a small leak on the roof but we are still sheltering in place in Houston. #HurricaneHarvey,0,NA,1,0,0,0,0
4157,4157,9.02178E+17,8/28/2017 14:37,Immigration officials left dozens of women and children stranded at a bus station hours before Hurricane Harvey hit https://t.co/ddL9oq7RKr,0,NA,1,0,0,0,0
4158,4158,9.02351E+17,8/29/2017 2:02,"I'm gonna out myself here probably.  My church, Good Shepherd Dallas, is taking donations of goods.
11122 Midway Rd. 
Dallas, TX.
#Harvey",0,NA,0,0,0,0,0
4159,4159,9.02208E+17,8/28/2017 16:36,"A good place to donate for #Houston after #HurricaneHarvey.

FEMA = Find Every Mennonite Available https://t.co/ERVnUkcD0X",0,NA,0,0,0,0,0
4160,4160,9.01924E+17,8/27/2017 21:46,@JenArnoldMD Is the actual home and street where you used to live flooding ?,0,NA,0,0,0,0,0
4161,4161,9.02344E+17,8/29/2017 1:34,Does anyone know if it's safe to take 45 north by beltway 8? #Harvey #houstonhelpneeded #evacuation,1,NA,0,0,0,0,0
4162,4162,9.02354E+17,8/29/2017 2:14,Listening to Fort Bend County Texas County Judge Robert Hebert give a #harvey press conference.  Great press conference!,0,NA,0,0,0,0,0
4163,4163,9.0183E+17,8/27/2017 15:32,"@SaarahJessica_ you're welcome! we're good so far, the flooding in our streets went down, my car has water damage inside cause it was on the street",0,NA,1,0,0,0,0
4164,4164,9.02284E+17,8/28/2017 21:39,"WATCH: Live continuing coverage of #Harvey flooding from #Houston's ABC station, @abc13houston. #ABC13Eyewitness -- https://t.co/zqlNO4IZTd",0,NA,0,0,0,0,0
4165,4165,9.02173E+17,8/28/2017 14:15,"Ahead of Hurricane Harvey, Houston Metro lines up 120 empty buses in Hwy. 59 express lane https://t.co/fxw1LTfQtt via @houstonchron",1,NA,1,0,0,0,0
4166,4166,9.02204E+17,8/28/2017 16:18,Keeping @JhubbsKHOU11 and @NewsMaryanne in our thoughts - Josh's station has done an amazing job covering #Harvey https://t.co/jdUSt1aT5y,0,NA,0,0,0,0,0
4167,4167,9.02216E+17,8/28/2017 17:08,@TxDOT is info accurate at 12:07am Monday 8/28/2017? Is travel okay for I-45 greenspoint TX to I-45 Huntsville TX . #TxDot #HurricaneHarvey,1,NA,0,0,0,0,0
4168,4168,9.01864E+17,8/27/2017 17:48,"The Great White Spot! New Video of Hurricane Harvey from the International Space Station - ""Up to 20... #Astronomy https://t.co/3DK0sUDIaq",0,NA,0,0,0,0,0
4169,4169,9.01841E+17,8/27/2017 16:16,"I am safe &amp; dry at our hotel! Amazing, as I'm only ~ a mile from @KHOU station &amp; major flooding. Helping remotely. This team rocks. https://t.co/UlHFAbbbL9",0,NA,0,0,0,0,0
4170,4170,9.02064E+17,8/28/2017 7:03,@fbcoem @HoustonChron West Oaks Village is already flooded since afternoon. https://t.co/AagyQiEMKC,1,NA,1,0,0,0,0
4171,4171,9.01823E+17,8/27/2017 15:04,"For those curious, yes, my parents are safe. They have the typical street flooding that occurs in front of their place but not in danger.",0,NA,1,0,0,0,0
4172,4172,9.02172E+17,8/28/2017 14:12,"St Thomas Epis. Church &amp; School, Meyerland area Houston. Attended 8-12th grades. Not sure why this has hit harder than other things. #Harvey https://t.co/lBkjplx41M",1,NA,1,0,0,0,0
4173,4173,9.02319E+17,8/28/2017 23:55,Hilarious guy dances in the street during Hurricane Harvey: https://t.co/qE6ERriMUG via @YouTube,0,NA,0,0,0,0,0
4174,4174,9.02362E+17,8/29/2017 2:49,You get a really bad feeling when The Weather Channel is broadcasting from the end of your street. #Harvey,0,NA,0,0,0,0,0
4175,4175,9.01917E+17,8/27/2017 21:18,@kfdmnews this is taft ave off of Walton rd right now in lumberton the creek flooded over and we can't get cars across https://t.co/eTg3UJoTse,1,NA,1,0,0,0,0
4176,4176,9.01807E+17,8/27/2017 14:00,VIDEO: Water pouring through front door of KHOU news station in #Houston #Harvey https://t.co/uPKtzoe5Lk,0,NA,1,0,0,0,0
4177,4177,9.02186E+17,8/28/2017 15:07,"Don't understand how people can joke about bay city flooding, that's people's homes. Nothing funny about it",0,NA,0,0,0,0,0
4178,4178,9.02066E+17,8/28/2017 7:12,The latest Dallas View Daily! https://t.co/HaELHeRQ4b Thanks to @MarcusMoorewfaa @DMagazine @TexasObserver #harvey #cowboys,0,NA,0,0,0,0,0
4179,4179,9.02216E+17,8/28/2017 17:08,Langham creek at Queenston is almost flooded,1,NA,1,0,0,0,0
4180,4180,9.01862E+17,8/27/2017 17:40,"Flooding in Houston Closes NASA Center, but Space Station Operations Continue https://t.co/WDxXklcKCJ",1,NA,1,0,0,0,0
4181,4181,9.02367E+17,8/29/2017 3:05,"Fact Check: A Shark in the Street, and Other Hurricane Harvey Rumors You Shouldn’t Believe Social media posts abou… https://t.co/HZ3BnRCGPb",0,NA,0,0,0,0,0
4182,4182,9.01875E+17,8/27/2017 18:33,"View of 59, 288, 45 and Downtown from Tuam overpass in Midtown #hurricaneharvey #flooding… https://t.co/Kj2ZJRkNLR",1,NA,1,0,0,0,0
4183,4183,9.0187E+17,8/27/2017 18:10,@NWS @NWSHouston Do NOT release water from the dam - Charnwood is flooding,1,NA,1,0,0,0,0
4184,4184,9.02167E+17,8/28/2017 13:52,"All good overnight. Streets almost dry. releasing water from Barker dam nearby &amp; it's not affecting us at all. 27.5"" of rain so far. #harvey",1,NA,1,0,0,0,0
4185,4185,9.02065E+17,8/28/2017 7:05,CNN reports Gas prices are set to spike as Hurricane Harvey wreaks havoc on America's vital energy facilities … https://t.co/1EYTVGQRKy,0,NA,0,0,0,0,0
4186,4186,9.02342E+17,8/29/2017 1:27,"JUST IN: @HCSOSheriff reports flooding on Miller Mac Rd., Firefly Lane, Golf &amp; Sea Blvd., Fairway Blvd., Cacao Drive https://t.co/zuOu8IojGs https://t.co/0iPocMKXwF",1,NA,1,0,0,0,0
4187,4187,9.01891E+17,8/27/2017 19:35,ICE Left 50 Immigrant Women And Kids Stranded At A Bus Station Before Hurricane Harvey Struck https://t.co/9hvmirABTs,0,NA,1,0,0,0,0
4188,4188,9.02221E+17,8/28/2017 17:27,I've spoken w Lucifer himself and he's confirmed a special place in hell for those who left dogs tied up in this hurricane.,0,NA,0,0,0,0,0
4189,4189,9.01914E+17,8/27/2017 21:05,My whole street flooded 😕,0,NA,1,0,0,0,0
4190,4190,9.02209E+17,8/28/2017 16:38,Everyone should help others whether there's a national disaster/emergency or not. The world would be a far better and nicer place. https://t.co/6FyQyUjSf0,0,NA,0,0,0,0,0
4191,4191,9.02038E+17,8/28/2017 5:21,The bay got Hurricane Hyphy but Texas got Hurricane Harvey,0,NA,0,0,0,0,0
4192,4192,9.02332E+17,8/29/2017 0:48,"Former St. Petersburg chef feeds thousands affected by Hurricane Harvey in Victoria, Texas https://t.co/6B9w3PYxHK via @TB_Times",0,NA,0,0,0,0,0
4193,4193,9.0204E+17,8/28/2017 5:26,"I'd really love to find a way of helping w Houston's, Corpus's, Port A's, &amp; SPI's communities in the clean up",0,NA,0,0,0,0,0
4194,4194,9.01839E+17,8/27/2017 16:10,ICE Left 50 Immigrant Women And Kids Stranded At A Bus Station Before Hurricane Harvey Struck https://t.co/0iuVEl8xIw,0,NA,1,0,0,0,0
4195,4195,9.02167E+17,8/28/2017 13:51,Clegg Industries in Victoria hosted @TAMUVET1 overnight—thanks!👍#VET is headed to Fort Bend County in support of @fema. #Harvey #TAMU #CVM https://t.co/e0LGw6l5yz,0,NA,0,0,0,0,0
4196,4196,9.02038E+17,8/28/2017 5:20,This is south of #Houston (on way to #Galveston via I-45) #Houston #Harvey #flooding https://t.co/gSvniVCgvs,1,NA,1,0,0,0,0
4197,4197,9.02367E+17,8/29/2017 3:05,"Fact Check: A Shark in the Street, and Other Hurricane Harvey Rumors You Shouldn’t Believe Social media posts abou… https://t.co/CuVoraqyrN",0,NA,0,0,0,0,0
4198,4198,9.02034E+17,8/28/2017 5:04,"God bless this crew.  At the right place at the right time to help this family evacuate. #HurricaneHarvey #CNN https://t.co/Eb0TNEHhVm",0,NA,0,0,0,0,0
4199,4199,9.02386E+17,8/29/2017 4:22,@ClydeLewis #HARVEY - Like in Katrina &amp; Matthew&gt;&gt; TPTB Blow Up Dams/Levees&gt;&gt; Dam is Upstream from these Nuke Plants: https://t.co/lYwUX2eGzl,0,NA,0,0,0,0,0
4200,4200,9.0213E+17,8/28/2017 11:25,unpassable with additional rains and river flooding. LEAVE NOW! Residents needing a place to go can shelter in Bell County.,1,NA,1,0,0,0,0
4201,4201,9.02354E+17,8/29/2017 2:17,"Fact check: A shark in the street, and other Hurricane Harvey rumors you shouldn’t believe https://t.co/9cnJLnZj1S nytimes",0,NA,0,0,0,0,0
4202,4202,9.01809E+17,8/27/2017 14:10,"ICE Left 50 Immigrant Women And Kids Stranded At A Bus Station Before Hurricane Harvey Struck - BuzzFeed News
#AMJOY https://t.co/D90B9RZGi3",0,NA,1,0,0,0,0
4203,4203,9.02235E+17,8/28/2017 18:22,"Houston Family! Please use this and comment here if I can find you a place to stay. #HurricaneHarvey #Houston 

https://t.co/iDuE9yfbQg",0,NA,0,0,0,0,0
4204,4204,9.02321E+17,8/29/2017 0:02,"@Teylore As good as I'm trying to be! 💜 I gotta stop worrying because it's not helping me at all. If I could just check on my place, I'd be better.",0,NA,0,0,0,0,0
4205,4205,9.02173E+17,8/28/2017 14:17,"Living in Texas, @mgbode_WFNY wanted to share his view of #HurricaneHarvey to those viewing from afar https://t.co/WmJzHkFtbi",0,NA,0,0,0,0,0
4206,4206,9.01865E+17,8/27/2017 17:51,Rain band from #Harvey all the way up in Fort Worth. https://t.co/HUEKxEokvT,1,NA,1,0,0,0,0
4207,4207,9.01846E+17,8/27/2017 16:37,"I don't know why people get so shocked about Allen Parkway &amp; Buffalo Bayou flooding. Were y'all ""H-Town peeps"" not here for it last time? 🙄",1,NA,1,0,0,0,0
4208,4208,9.0186E+17,8/27/2017 17:31,"This storm is some serious bullshit, y'all. Holding down the fort in Pearland but no idea what my apartment looks like.  #HurricaneHarvey",1,NA,0,0,0,0,0
4209,4209,9.0186E+17,8/27/2017 17:33,"Flooding, caution in #Houston on 290 NW Fwy EB at Gessner Rd #traffic https://t.co/vuUN2yElDh",1,NA,1,0,0,0,0
4210,4210,9.01814E+17,8/27/2017 14:31,"WATCH:  Drone video captures flooding in Cape Coral, Florida: https://t.co/Z44wThi3u6 - ABC News: U.S. #Latest",1,NA,1,0,0,0,0
4211,4211,9.02232E+17,8/28/2017 18:11,When u purposely live in a non flooding area and the news telling you that it's going to flood anyway.  This is half a mile from my place https://t.co/NcLMmba7Nq,0,NA,0,0,0,0,0
4212,4212,9.02031E+17,8/28/2017 4:53,"@Iteration23 @blkahn @SpaceCityWX 1. Plenty of warning/time. (Hurricane season) 
2. Don't use lowered freeway maybe. (Hurricane routes)
3. Stay put on your roof and wait.",0,NA,0,0,0,0,0
4213,4213,9.02211E+17,8/28/2017 16:48,Such a shocking view of my news station. Glad my coworkers got out safely. Just devastating #HoustonFloods #houstonflooding #Harvey https://t.co/EHgByGRUXf,0,NA,0,0,0,0,0
4214,4214,9.02175E+17,8/28/2017 14:25,"My street flooding from yesterday to today.
Creek is 18"" above 500-yr-mark. #Harvey2017 https://t.co/Ncu2sUXd1U",0,NA,1,0,0,0,0
4215,4215,9.01873E+17,8/27/2017 18:25,@JoyAnnReid ICE Left 50 Immigrant Women And Kids Stranded At A Bus Station Before Hurricane Harvey Struck https://t.co/LnkCXF4EFy,0,NA,1,0,0,0,0
4216,4216,9.02293E+17,8/28/2017 22:14,"Hurricane evacuees at San Antonio shelters say everything is going well, but there's no place like home. https://t.co/r5O5MSuoDN",0,NA,1,0,0,0,0
4217,4217,9.02169E+17,8/28/2017 14:01,The Red Cross was a HUGE help after Andrew. I remember their trucks coming down our street with ham sandwiches and water. Please donate. https://t.co/Jd49rPaWf8,0,NA,0,0,0,0,0
4218,4218,9.0182E+17,8/27/2017 14:54,View of our front yard.. #HurricaneHarvey #houstonflood #OakForest #Houston https://t.co/WCX7HBzJ6Q,0,NA,1,0,0,0,0
4219,4219,9.02371E+17,8/29/2017 3:24,@Quietnumber @Nakidape Not really the point. There are no SJWs in a hurricane. Sjws are so bold because they are so safe in their pillow fort.,0,NA,0,0,0,0,0
4220,4220,9.01842E+17,8/27/2017 16:20,Cross Creek community off of Daniels seeing some flooding in their neighborhood. https://t.co/6QSeTTcC2H,1,NA,1,0,0,0,0
4221,4221,9.0238E+17,8/29/2017 3:59,#HarveyFlood I-69 at Sorters-McClennan bridge near Kingwood #Texas #HurricaneHarvey https://t.co/c4z9l55gZa,1,NA,1,0,0,0,0
4222,4222,9.02341E+17,8/29/2017 1:25,Water is rising in Forest Village subdivision. Spring Creek has become a lake. #Harvey #SpringTX #MontgomeryCounty https://t.co/GIfegDaSBb,1,NA,1,0,0,0,0
4223,4223,9.01823E+17,8/27/2017 15:05,Lots of flooding. Shelter in place unless in imminent danger.  Only call 911 if in immediate danger.,0,NA,1,0,0,0,0
4224,4224,9.02289E+17,8/28/2017 21:57,He is now stranded in cypress &amp; is asking as to come save him bc he's stuck under a bridge https://t.co/E2iAmHhGKM,0,1,1,1,1,0,1
4225,4225,9.01828E+17,8/27/2017 15:26,"Btw, reason ppl died from heat stranded on roads during Rita was bcause Gov Perry(R) failed to station gas tankers along hwys to refuel cars https://t.co/VHNSsV2PKU",0,NA,0,0,0,0,0
4226,4226,9.02362E+17,8/29/2017 2:46,"I got a family without power at 702 st ives ct, houston, tx with an infant any ideas? #HurricaneHarvey",1,NA,1,1,1,1,1
4227,4227,9.02202E+17,8/28/2017 16:10,@SluvsO777 @Dioginese @Crystal4Trump @tafkarz @GregAbbott_TX @tedcruz Would it have been more reasonable to pray that the hurricane didn't happen in the first place...or does that not work?,0,NA,0,0,0,0,0
4228,4228,9.01916E+17,8/27/2017 21:14,Flash flood watch is in place for multiple parishes in the @WBRZ viewing area as a result of rain bands coming in from #Harvey. @RG3wbrz https://t.co/v8qafMg3VA,0,NA,1,0,0,0,0
4229,4229,9.01845E+17,8/27/2017 16:34,THE LATEST from Tropical Storm #Harvey and the catastrophic flooding taking place. #Flood #TXwx https://t.co/z0MI3FA8oA,0,NA,1,0,0,0,0
4230,4230,9.02195E+17,8/28/2017 15:42,Flooding in the two right lanes in #EastSide on I-10 Baytown E Fwy Outbound at Mccarty #traffic https://t.co/vuUN2yElDh,1,NA,1,0,0,0,0
4231,4231,9.02056E+17,8/28/2017 6:30,@HarveyRescue #HarveySOS #CajunNavy 6606 Reamer St Houston TX 77074 is in need of help #HurricaneHarvey https://t.co/9jwcshDEpO,1,NA,0,1,1,1,1
4232,4232,9.02229E+17,8/28/2017 17:59,9306 Forest View St.- Awaiting Update. #Houston #HarveyRescue #HarveySOS #Houstonflooding #HurricaneHarvey,1,NA,0,1,0,0,0
4233,4233,9.02196E+17,8/28/2017 15:45,#news Ivanka Tweets About Hurricane Harvey ‘Heroes’ &amp; Regretted It In 7 Seconds Flat https://t.co/MFB9L1WeEZ,0,NA,0,0,0,0,0
4234,4234,9.01886E+17,8/27/2017 19:14,All 22 of our watersheds are over banks. This is record flooding. Please continue to shelter in place if possible. #harvey via @HCSOTexas,0,NA,1,0,0,0,0
4235,4235,9.02327E+17,8/29/2017 0:30,"@CoryBooker please RT  #animalrescue needs help/boats ASAP 413 Speights Loop Road, Hankamer, TX https://t.co/ZL5xGeGR2W #HurricaneHarvey",1,NA,0,1,1,1,1
4236,4236,9.01918E+17,8/27/2017 21:21,RT WxDeFlitch: Unprecedented. Current view over downtown Houston via theryanrhodes. #Harvey … https://t.co/VkTtkR2Kni,1,NA,1,0,0,0,0
4237,4237,9.01879E+17,8/27/2017 18:46,@johnjec64 @USCG @uscoastguard  #USCG doing rescues #Houston #harvey. GO high  ground.  BRING AXE IF ATTIC ONLY PLACE U HV.  911 OR USCG 281-464-4851.,0,NA,0,1,0,0,0
4238,4238,9.0213E+17,8/28/2017 11:25,Hurricane Harvey: Conroe Evacuates Residents Near Swollen Lake Conroe Dam https://t.co/M7k5ULMlTG https://t.co/oHFsZNwEUG,1,NA,1,0,0,0,0
4239,4239,9.02236E+17,8/28/2017 18:25,I10 between Bmt &amp; Winnie has several areas with water over the rd. Small &amp; low profile vehicles should find an alternate route #Harvey https://t.co/s93cgOqcuv,1,NA,1,0,0,0,0
4240,4240,9.01854E+17,8/27/2017 17:06,Noon update. Minimal street flooding https://t.co/6MOQ4PBdX8,0,NA,1,0,0,0,0
4241,4241,9.01919E+17,8/27/2017 21:28,AP reports VIDEO: Virtual waterfall on Texas freeway as a result of severe flooding from Hurricane Harvey. https://t.co/QhQvYFLJVI,0,NA,1,0,0,0,0
4242,4242,9.02218E+17,8/28/2017 17:15,"Benevolents stopped Hurricane Harvey before it reached Fort Hood (Killeen, Texas) which is the military and gold... https://t.co/Bfn3ebAyar",1,NA,1,0,0,0,0
4243,4243,9.02051E+17,8/28/2017 6:12,Sleep? No I'm going to go stand in my drive way with a raincoat and flashlight and look at the street. #harvey 💯,0,NA,0,0,0,0,0
4244,4244,9.02196E+17,8/28/2017 15:48,"@CNN @CNNnewsroom @TJMShow @HoustonChron @MSNBC @maddow @CNNweather @RedCross @fema RT 5300 S Lake Houston Pkwy, Houston, TX 77049 UVALDE RANCH APARTMENT Complex all residents are stranded #PLEASEHELP #HURRICANEHARVEY",1,NA,1,1,1,1,1
4245,4245,9.02038E+17,8/28/2017 5:21,"After Hurricane has passed FEMA should rent a cruise ship &amp; dock it at nearest port &amp; let families stay while rebuilding.
@msnbc
@CNN",0,NA,0,0,0,0,0
4246,4246,9.01854E+17,8/27/2017 17:09,"6030 Woodbrook Ln 713-824-7803 on roof with 3 dogs. 
Please retweet. Water is getting higher! https://t.co/9lx6mTHNzS",1,NA,1,1,1,1,1
4247,4247,9.02178E+17,8/28/2017 14:37,"Disabled bus. two right lanes blocked in #Mesquite on 635 LBJ Fwy NB at Gross Rd, stop and go traffic back to Military Pky, delay of 3 mins",1,NA,1,0,0,0,0
4248,4248,9.02223E+17,8/28/2017 17:33,Stunning images from a Houston freeway show cars submerged in floodwaters after #Harvey. https://t.co/uuEcQi4UfO https://t.co/dGlhr9eVI6,0,NA,1,0,0,0,0
4249,4249,9.01875E+17,8/27/2017 18:32,"ICE Left 50 Immigrant Women And Kids Stranded At A Bus Station Before Hurricane Harvey Struck
#MAGA epic fail. https://t.co/tKxeyj1rPc",0,NA,1,0,0,0,0
4250,4250,9.02362E+17,8/29/2017 2:45,10:42 PM: Rain continues for parts of Macomb and St. Clair counties. Watch for flooding in low lying areas and on roadways! https://t.co/QbTW9kCDvH,1,NA,1,0,0,0,0
4251,4251,9.02051E+17,8/28/2017 6:13,@HurricaneHNeed please help my sister !! 🙏🏻🙏🏻#hurricaneharvey  @ 12246 haraldson forest dr houston TX 77044 https://t.co/lrOon2xlUK,1,NA,0,1,1,1,1
4252,4252,9.02037E+17,8/28/2017 5:14,People view the flooded highways from #HurricaneHarvey of #Houston  https://t.co/ldYmVAt2BE,0,NA,1,0,0,0,0
4253,4253,9.02189E+17,8/28/2017 15:21,"PIC: Dog walking around flooded TX street with entire bag of food in its mouth #Harvey 
https://t.co/ZppJSZsQIo https://t.co/Xs2zAitAug",0,NA,0,0,0,0,0
4254,4254,9.01831E+17,8/27/2017 15:35,Another place I used to call home is flooded again.  My dear #Houston. #Harvey,0,NA,0,0,0,0,0
4255,4255,9.02291E+17,8/28/2017 22:04,"BREAKING: Shelter in place issued for residents near Highway 225 and 146 in La Porte
https://t.co/0LBCvkyApG

#ABC13 #Harvey https://t.co/8VLp2qC8ia",1,NA,1,0,0,0,0
